customerID,churn_prediction,churn_probability,risk_level,estimated_ltv,ltv_segment,retention_priority
5834-ASPWA,Yes,0.8592806458473206,High,75.45,Low,Medium
0701-RFGFI,No,0.36066097021102905,Medium,5040.557660651208,High,High
0019-EFAEP,No,0.007810309994965792,Low,9705.81157434024,High,Monitor
5619-PTMIK,No,0.17268913984298706,Low,2706.1812400460244,Medium,Low
3737-XBQDD,No,0.4875131845474243,Medium,2297.307037746906,Medium,Medium
5882-CMAZQ,No,0.24397119879722595,Low,326.61391864717007,Low,Low
5846-QFDFI,No,0.19643059372901917,Low,3350.977496373653,High,Monitor
4445-KWOKW,No,0.05493991822004318,Low,3208.444367028773,High,Monitor
3511-APPBJ,No,0.20926637947559357,Low,3247.255904456973,High,Monitor
7967-HYCDE,No,0.39905011653900146,Medium,820.5229405641556,Low,Low
2430-RRYUW,No,0.02173798717558384,Low,4260.105099633336,High,Monitor
3948-XHGNA,No,0.18536320328712463,Low,1189.1999999999998,Medium,Low
3723-BFBGR,No,0.16647803783416748,Low,1589.2620211601256,Medium,Low
0565-IYCGT,No,0.16779445111751556,Low,5423.4,High,Monitor
5447-WZAFP,No,0.1828766018152237,Low,6299.389722055196,High,Monitor
5110-CHOPY,No,0.050093937665224075,Low,4437.959158587456,High,Monitor
5445-UTODQ,Yes,0.7173526287078857,High,567.6999999999999,Low,Medium
4425-OWHWB,No,0.04921537637710571,Low,607.7721896052361,Low,Low
7892-QVYKW,No,0.4386003911495209,Medium,2257.134839105606,Medium,Medium
9675-ICXCT,No,0.011623501777648926,Low,7734.259705352783,High,Monitor
1024-VRZHF,Yes,0.6707872152328491,High,824.45,Low,Medium
4703-MQYKT,No,0.010503953322768211,Low,877.0589403569699,Low,Low
9497-QCMMS,Yes,0.930353045463562,High,93.55,Low,Medium
5692-ICXLW,Yes,0.5629614591598511,Medium,3049.5363739252093,Medium,Medium
0602-DDUML,No,0.019250649958848953,Low,5617.524411968887,High,Monitor
2208-MPXIO,No,0.008465384133160114,Low,1375.9366156160831,Medium,Low
1960-UYCNN,Yes,0.6745085716247559,High,1138.518351316452,Medium,High
0348-SDKOL,No,0.4120725095272064,Medium,5921.799999999999,High,High
3190-FZATL,No,0.10811116546392441,Low,386.05909349396825,Low,Low
7336-RLLRH,No,0.07996224611997604,Low,3075.5706288143992,Medium,Low
4373-MAVJG,Yes,0.5319864153862,Medium,1272.6000000000001,Medium,Medium
8901-HJXTF,No,0.1830451339483261,Low,350.4,Low,Low
7710-JSYOA,No,0.03711644932627678,Low,8593.7888466686,High,Monitor
5419-KLXBN,No,0.3763265907764435,Medium,2228.75,Medium,Medium
3424-NMNBO,No,0.35413092374801636,Medium,6313.299999999999,High,High
9885-MFVSU,No,0.01933235302567482,Low,2713.1446904942395,Medium,Low
4514-GFCFI,Yes,0.675445020198822,High,1356.0,Medium,High
0607-MVMGC,No,0.11123859137296677,Low,4383.629531152546,High,Monitor
3365-SAIGS,No,0.4530320465564728,Medium,1694.5450350612402,Medium,Medium
9828-AOQLM,Yes,0.7299200296401978,High,45.7,Low,Medium
8022-BECSI,No,0.05519477650523186,Low,653.4181885659696,Low,Low
8000-REIQB,Yes,0.8326724767684937,High,69.95,Low,Medium
9993-LHIEB,No,0.015725968405604362,Low,6148.741833048313,High,Monitor
0266-CLZKZ,No,0.06780567765235901,Low,9442.221923744679,High,Monitor
7615-ESMYF,Yes,0.6611103415489197,High,89.2,Low,Medium
3858-VOBET,Yes,0.5501389503479004,Medium,1723.8500000000001,Medium,Medium
7020-OZKXZ,No,0.41168397665023804,Medium,946.0071585774422,Medium,Medium
3977-QCRSL,No,0.11688775569200516,Low,207.51827033683657,Low,Low
0017-DINOC,No,0.024349270388484,Low,3499.185911482573,High,Monitor
1447-PJGGA,No,0.0930771455168724,Low,5429.25,High,Monitor
8565-CLBZW,No,0.4544732868671417,Medium,2156.3999999999996,Medium,Medium
9139-WQQDY,No,0.14350585639476776,Low,4922.05,High,Monitor
0224-HJAPT,Yes,0.5087323188781738,Medium,235.75,Low,Low
8086-OVPWV,Yes,0.7638409733772278,High,160.4,Low,Medium
9430-FRQOC,Yes,0.7539248466491699,High,348.4,Low,Medium
7639-OPLNG,No,0.024723725393414497,Low,7402.475474301726,High,Monitor
3074-GQWYX,Yes,0.7003645896911621,High,379.5,Low,Medium
1492-QGCLU,No,0.1554877609014511,Low,4976.348193344474,High,Monitor
6845-RGTYS,No,0.3996727466583252,Medium,4641.25,High,High
7328-OWMOM,No,0.011750850826501846,Low,861.4656947806478,Low,Low
4418-LZMSV,No,0.15389284491539001,Low,1117.1365331053732,Medium,Low
5155-AZQPB,No,0.10659047216176987,Low,1664.686812634766,Medium,Low
8861-HGGKB,Yes,0.6802545785903931,High,864.5,Low,Medium
1087-GRUYI,No,0.009745901450514793,Low,1260.028406649828,Medium,Low
7065-YUNRY,Yes,0.6113893389701843,High,45.3,Low,Medium
7694-VLBWQ,No,0.29429885745048523,Low,6974.7,High,Monitor
2546-KZAAT,No,0.07520652562379837,Low,4757.553135615588,High,Monitor
0181-RITDD,No,0.04601939395070076,Low,9181.452061061562,High,Monitor
5989-PGKJB,Yes,0.5256141424179077,Medium,1625.4946812987328,Medium,Medium
4795-KTRTH,Yes,0.7625071406364441,High,405.0,Low,Medium
8272-ONJLV,No,0.25912052392959595,Low,1999.225990319252,Medium,Low
1488-PBLJN,No,0.024578260257840157,Low,11148.672726932913,High,Monitor
0308-GIQJT,No,0.09237111359834671,Low,8660.031056843698,High,Monitor
3778-FOAQW,No,0.033388085663318634,Low,717.3267608866095,Low,Low
4452-ROHMO,No,0.017261477187275887,Low,756.2802011311055,Low,Low
6481-OGDOO,No,0.07767043262720108,Low,6070.2,High,Monitor
3090-LETTY,No,0.2647898495197296,Low,390.7663520306349,Low,Low
5349-AZPEW,No,0.28388917446136475,Low,232.8814570784569,Low,Low
3753-TSEMP,Yes,0.5208001136779785,Medium,1322.25,Medium,Medium
8305-VHZBZ,No,0.4727770984172821,Medium,20.2,Low,Low
9720-JJJOR,No,0.0610598549246788,Low,3151.717088976502,Medium,Low
8100-HZZLJ,No,0.18319736421108246,Low,3063.257171352208,Medium,Low
8775-ERLNB,Yes,0.82892906665802,High,150.56342208385468,Low,Medium
8309-IEYJD,Yes,0.791628897190094,High,158.86599915027617,Low,Medium
9172-JITSM,Yes,0.619766116142273,High,2360.7999999999997,Medium,High
6298-QDFNH,Yes,0.5943978428840637,Medium,1745.6999999999998,Medium,Medium
7398-HPYZQ,No,0.005809837486594915,Low,8589.624061174132,High,Monitor
3546-GHEAE,No,0.013010499067604542,Low,596.8766990352422,Low,Low
7361-YPXFS,No,0.11298512667417526,Low,2147.6086515150964,Medium,Low
6557-BZXLQ,No,0.47333940863609314,Medium,1334.4914611309769,Medium,Medium
2550-QHZGP,No,0.02699512057006359,Low,364.1831417866051,Low,Low
7519-JTWQH,No,0.17304936051368713,Low,9817.573095917702,High,Monitor
2538-OIMXF,No,0.4824894666671753,Medium,101.39506103992461,Low,Low
8543-MSDMF,No,0.4214140772819519,Medium,500.89530251026156,Low,Low
9961-JBNMK,No,0.4658510684967041,Medium,2032.8,Medium,Medium
1170-SASML,No,0.268023818731308,Low,6267.664595282078,High,Monitor
4872-JCVCA,No,0.00830471608787775,Low,4512.512692341209,High,Monitor
5346-BZCHP,No,0.015651514753699303,Low,1796.9126547306776,Medium,Low
2038-LLMLM,Yes,0.529661238193512,Medium,5277.868082481622,High,High
6173-ITPWD,No,0.3064967691898346,Medium,3917.45,High,High
9734-UYXQI,Yes,0.6317903399467468,High,98.8,Low,Medium
1216-BGTSP,No,0.26752978563308716,Low,5356.86836848855,High,Monitor
4138-NAXED,No,0.20693328976631165,Low,4516.4304211735725,High,Monitor
2189-UXTKY,No,0.2088232934474945,Low,1742.4,Medium,Low
0744-BIKKF,No,0.003137116553261876,Low,8311.876052415837,High,Monitor
7483-IQWIB,No,0.42880114912986755,Medium,3757.707599130273,High,High
5248-KWLAR,No,0.012508957646787167,Low,8556.125576238706,High,Monitor
4958-GZWIY,No,0.35956403613090515,Medium,340.90000000000003,Low,Low
7996-MHXLW,No,0.008942817337810993,Low,2258.102115454897,Medium,Low
7833-PKIHD,No,0.062012430280447006,Low,4756.347003918887,High,Monitor
7061-OVMIM,No,0.03622230514883995,Low,812.6022472120821,Low,Low
5153-RTHKF,No,0.46256858110427856,Medium,3177.1186296164988,Medium,Medium
1852-QSWCD,No,0.011784359812736511,Low,2175.3859490394593,Medium,Low
4832-VRBMR,No,0.21662135422229767,Low,7674.416087743641,High,Monitor
9079-LWTFD,No,0.2105722725391388,Low,5212.459061250091,High,Monitor
6356-ELRKD,Yes,0.8151423335075378,High,95.6,Low,Medium
8624-GIOUT,No,0.13116775453090668,Low,2927.75,Medium,Low
3392-EHMNK,No,0.042043887078762054,Low,8468.148085421324,High,Monitor
5986-WWXDV,No,0.025078115984797478,Low,981.0268614683301,Medium,Low
3061-BCKYI,No,0.06183129921555519,Low,390.61734287366266,Low,Low
6179-GJPSO,No,0.3943423330783844,Medium,4650.45,High,High
7901-TBKJX,Yes,0.5633932948112488,Medium,5923.51464535594,High,High
7228-PAQPD,No,0.1311226785182953,Low,1443.607796394825,Medium,Low
3177-LASXD,Yes,0.7536747455596924,High,71.35,Low,Medium
7746-QYVCO,No,0.06521151214838028,Low,1520.0952445581556,Medium,Low
5804-HYIEZ,No,0.3194531202316284,Medium,7856.531979596614,High,High
9919-FZDED,No,0.006738622207194567,Low,8059.998764936998,High,Monitor
5934-TSSAU,No,0.3174455165863037,Medium,2040.278115606308,Medium,Medium
3486-KHMLI,No,0.06625828146934509,Low,657.0805226862431,Low,Low
4897-QSUYC,Yes,0.5318217873573303,Medium,20.15,Low,Low
1084-UQCHV,Yes,0.7780370712280273,High,69.75,Low,Medium
8290-YWKHZ,Yes,0.5643683075904846,Medium,2982.4,Medium,Medium
2955-BJZHG,No,0.4252919554710388,Medium,1374.4499999999998,Medium,Medium
3806-DXQOM,No,0.39269959926605225,Medium,134.6,Low,Low
6784-XYJAE,No,0.08378376811742783,Low,2622.2983888685703,Medium,Low
3933-DQPWX,No,0.023769786581397057,Low,2915.152147345245,Medium,Low
6661-EIPZC,No,0.0833841934800148,Low,1578.2409977540374,Medium,Low
8957-THMOA,No,0.013801529072225094,Low,1484.425580540672,Medium,Low
2251-PYLPB,No,0.003982895985245705,Low,7629.195854984969,High,Monitor
5555-RNPGT,No,0.09962914884090424,Low,381.97518265247345,Low,Low
1057-FOGLZ,No,0.10396057367324829,Low,459.34304836392397,Low,Low
9300-RENDD,Yes,0.8671826124191284,High,79.95,Low,Medium
0761-AETCS,No,0.2992987334728241,Low,19.3,Low,Low
8087-LGYHQ,Yes,0.6633278131484985,High,1036.4341150403022,Medium,High
4137-BTIKL,No,0.4098638594150543,Medium,502.8291285485029,Low,Low
2190-BCXEC,No,0.24798999726772308,Low,3509.77593229264,High,Monitor
6227-FBDXH,No,0.17817747592926025,Low,7846.756093740463,High,Monitor
2153-MREFK,No,0.277730792760849,Low,3670.4,High,Monitor
2911-WDXMV,No,0.4022543132305145,Medium,1738.7904904156924,Medium,Medium
7206-PQBBZ,Yes,0.5175589919090271,Medium,975.4041526079178,Medium,Medium
3106-ULWFW,Yes,0.6926098465919495,High,681.6,Low,Medium
0925-VYDLG,Yes,0.6212314367294312,High,225.75,Low,Medium
4547-FZJWE,No,0.07045337557792664,Low,3932.8885618627073,High,Monitor
7422-WNBTY,No,0.41293224692344666,Medium,3409.3666484981773,High,High
0842-IWYCP,No,0.1295609325170517,Low,2302.4574165001513,Medium,Low
3521-HTQTV,No,0.01967046409845352,Low,1501.478421288729,Medium,Low
3744-ZBHON,No,0.12758083641529083,Low,166.33720262646673,Low,Low
3373-DIUUN,No,0.012125800363719463,Low,1141.315841814503,Medium,Low
8383-SGHJU,No,0.07450257241725922,Low,2619.8945663809777,Medium,Low
7607-QKKTJ,No,0.17142195999622345,Low,5219.578965604305,High,Monitor
7707-PYBBH,No,0.10117824375629425,Low,2809.822400268912,Medium,Low
8984-HPEMB,No,0.02272026054561138,Low,11207.051786070317,High,Monitor
4349-GFQHK,Yes,0.5797801613807678,Medium,54.35,Low,Low
4139-DETXS,No,0.004060791339725256,Low,6180.9187679557135,High,Monitor
9779-DPNEJ,Yes,0.5017425417900085,Medium,2002.9120116531851,Medium,Medium
9805-FILKB,No,0.01311312336474657,Low,1168.4213788963855,Medium,Low
5793-YOLJN,No,0.0127126919105649,Low,1652.5928032770753,Medium,Low
0673-IGUQO,No,0.24104851484298706,Low,113.57334722876548,Low,Low
4123-FCVCB,No,0.2280021607875824,Low,1612.8724332511424,Medium,Low
8819-IMISP,Yes,0.5185072422027588,Medium,2726.3665541887285,Medium,Medium
7802-EFKNY,Yes,0.6115406155586243,High,124.75,Low,Medium
8311-UEUAB,No,0.16455711424350739,Low,6572.322508990765,High,Monitor
5858-EAFCZ,No,0.42579013109207153,Medium,197.59177203774453,Low,Low
8035-BUYVG,No,0.13414756953716278,Low,1694.0,Medium,Low
1163-ONYEY,No,0.17303705215454102,Low,3426.4505265712737,High,Monitor
9787-XVQIU,Yes,0.8592806458473206,High,75.3,Low,Medium
8945-MUQUF,No,0.2249992936849594,Low,4834.8,High,Monitor
5656-MJEFC,No,0.016820648685097694,Low,3158.462058379501,Medium,Low
6082-OQFBA,No,0.028798621147871017,Low,680.959285133332,Low,Low
8051-HJRLT,Yes,0.8220016360282898,High,70.55,Low,Medium
8974-OVACP,No,0.42096588015556335,Medium,90.15522508919238,Low,Low
4010-YLMVT,No,0.2673112452030182,Low,6438.227727568149,High,Monitor
1379-FRVEB,Yes,0.6691225171089172,High,1545.6591056585312,Medium,High
8612-GXIDD,No,0.0209236741065979,Low,901.6449282646179,Medium,Low
6288-CHQJB,No,0.015726057812571526,Low,5429.6990941442555,High,Monitor
8160-HOWOX,No,0.40931132435798645,Medium,704.8752278000115,Low,Low
3023-GFLBR,No,0.3768090009689331,Medium,2842.9500000000003,Medium,Medium
6648-INWPS,No,0.1065838411450386,Low,430.4140136055648,Low,Low
4223-BKEOR,No,0.06999199837446213,Low,2085.5822268649936,Medium,Low
4079-VTGLK,No,0.08227559924125671,Low,3894.1001135230063,High,Monitor
1763-WQFUK,No,0.3080679178237915,Medium,361.1554208993912,Low,Low
1391-UBDAR,No,0.4031999409198761,Medium,1062.9403458416464,Medium,Medium
8894-JVDCV,No,0.09558721631765366,Low,8381.732289151847,High,Monitor
2023-VQFDL,No,0.054194942116737366,Low,449.82177659869194,Low,Low
1345-GKDZZ,No,0.07887548208236694,Low,225.34790595173837,Low,Low
2014-MKGMH,No,0.3420312702655792,Medium,5448.847662913799,High,High
5628-FCGYG,Yes,0.6648938059806824,High,1935.1945855021474,Medium,High
2560-WBWXF,No,0.007997787557542324,Low,2217.1644823316483,Medium,Low
0248-IPDFW,Yes,0.6496363282203674,High,155.41931973695756,Low,Medium
7978-DKUQH,No,0.4162259101867676,Medium,2126.2972826004025,Medium,Medium
4335-UPJSI,No,0.013239101506769657,Low,941.7246658857912,Medium,Low
0524-IAVZO,Yes,0.6069701910018921,High,2550.0,Medium,High
2737-YNGYW,Yes,0.7159552574157715,High,161.1,Low,Medium
1784-EZDKJ,No,0.2996777296066284,Low,6344.3330217361445,High,Monitor
9297-FVVDH,No,0.03214947134256363,Low,6779.300872117281,High,Monitor
8007-YYPWD,No,0.02262873947620392,Low,963.3456018269062,Medium,Low
7101-HRBLJ,No,0.002765384502708912,Low,8029.644895610959,High,Monitor
5159-YFPKQ,Yes,0.7214105725288391,High,151.6,Low,Medium
6635-CPNUN,No,0.317002534866333,Medium,3100.665330791473,Medium,Medium
4021-RQSNY,Yes,0.7424099445343018,High,2856.5,Medium,High
5453-YBTWV,No,0.030425788834691048,Low,9429.574865971505,High,Monitor
5039-LZRQT,No,0.032089024782180786,Low,497.22162039279937,Low,Low
2931-VUVJN,No,0.12079831212759018,Low,6541.217024932802,High,Monitor
9061-TIHDA,Yes,0.7913368344306946,High,1238.25,Medium,High
8699-ASUFO,Yes,0.6686242818832397,High,520.8000000000001,Low,Medium
6418-PIQSP,No,0.017113760113716125,Low,6932.730850338936,High,Monitor
8220-OCUFY,No,0.0905110239982605,Low,1922.8105296492577,Medium,Low
3995-WFCSM,No,0.43667519092559814,Medium,327.36988779306415,Low,Low
1895-QTKDO,No,0.4366031289100647,Medium,192.51775490641595,Low,Low
2038-OEQZH,No,0.4745679795742035,Medium,615.4805521458387,Low,Low
1178-PZGAB,No,0.03065304644405842,Low,620.3013097140938,Low,Low
7927-AUXBZ,No,0.34785789251327515,Medium,2554.5,Medium,Medium
2626-VEEWG,No,0.020037434995174408,Low,1756.0705702662467,Medium,Low
2878-RMWXY,No,0.01566709764301777,Low,9815.802538246662,High,Monitor
1657-DYMBM,No,0.012480610981583595,Low,1526.3392601951955,Medium,Low
7311-MQJCH,No,0.06812521070241928,Low,316.36782556921247,Low,Low
7375-WMVMT,No,0.01955689676105976,Low,9027.675592623651,High,Monitor
1136-XGEQU,No,0.08596208691596985,Low,5130.495484632254,High,Monitor
2530-FMFXO,No,0.21186961233615875,Low,7731.241344165802,High,Monitor
6844-DZKRF,No,0.3253556489944458,Medium,303.60287852287297,Low,Low
4695-WJZUE,Yes,0.8710464239120483,High,177.1,Low,Medium
7619-ODSGN,No,0.1739126443862915,Low,1314.0,Medium,Low
5970-GHJAW,No,0.006808701436966658,Low,1393.2399937519804,Medium,Low
8879-XUAHX,No,0.027070339769124985,Low,10968.223752044141,High,Monitor
3689-MOZGR,No,0.255778968334198,Low,1044.1181771278382,Medium,Low
4195-PNGZS,No,0.007956716232001781,Low,2269.180998915061,Medium,Low
5003-XZWWO,No,0.01768587715923786,Low,7963.260379436612,High,Monitor
3988-RQIXO,Yes,0.8885878920555115,High,91.3,Low,Medium
7622-FWGEW,No,0.022047284990549088,Low,6806.679600973428,High,Monitor
6922-NCEDI,No,0.02384384535253048,Low,1435.5341257423163,Medium,Low
2514-GINMM,Yes,0.8671826124191284,High,79.5,Low,Medium
9891-NQDBD,No,0.032933179289102554,Low,1011.9026872299612,Medium,Low
6131-IUNXN,No,0.10232347995042801,Low,492.5983942300081,Low,Low
8548-AWOFC,No,0.09003158658742905,Low,4562.708899178356,High,Monitor
9798-DRYDS,No,0.11506712436676025,Low,1711.0090997457505,Medium,Low
8532-UEFWH,No,0.014236277900636196,Low,1948.2019802574068,Medium,Low
6296-DDOOR,No,0.0914572924375534,Low,1740.3262269616127,Medium,Low
7951-VRDVK,No,0.11228209733963013,Low,4005.126983320713,High,Monitor
5931-FLJJF,Yes,0.5401490926742554,Medium,490.69999999999993,Low,Low
4815-YOSUK,No,0.012541642412543297,Low,8795.81258053109,High,Monitor
2659-VXMWZ,No,0.11785076558589935,Low,7457.099999999999,High,Monitor
0380-NEAVX,No,0.23557507991790771,Low,4310.833939242363,High,Monitor
3207-OYBWH,No,0.2833211123943329,Low,5429.25,High,Monitor
4285-GYRQC,Yes,0.710430383682251,High,603.75,Low,Medium
7216-EWTRS,Yes,0.942129909992218,High,100.8,Low,Medium
4365-MSDYN,No,0.16039137542247772,Low,254.8860916629434,Low,Low
7036-TYDEC,No,0.10695546865463257,Low,9405.039150238037,High,Monitor
5802-ADBRC,No,0.29131460189819336,Low,6107.841066741944,High,Monitor
8076-FEZKJ,No,0.03126903250813484,Low,421.68304639309645,Low,Low
5197-YPYBZ,No,0.015399603173136711,Low,899.6678404770792,Medium,Low
8337-MSSXB,Yes,0.5637282133102417,Medium,1208.2,Medium,Medium
4312-GVYNH,No,0.020568272098898888,Low,4661.292119260877,High,Monitor
8495-LJDFO,No,0.11567328125238419,Low,7550.8843760453165,High,Monitor
0839-JTCUD,No,0.023164046928286552,Low,8041.021252347529,High,Monitor
5494-WOZRZ,No,0.0093001089990139,Low,7771.697385489941,High,Monitor
1302-UHBDD,No,0.4370197355747223,Medium,2102.8404487103226,Medium,Medium
2234-EOFPT,No,0.003151659620925784,Low,7611.597979417908,High,Monitor
8619-IJNDK,No,0.005853247828781605,Low,6075.752387437597,High,Monitor
8378-LKJAF,Yes,0.5961892604827881,Medium,4088.772737812996,High,High
8182-BJDSI,Yes,0.5748471021652222,Medium,2518.6,Medium,Medium
2528-HFYZX,No,0.45524290204048157,Medium,1299.65,Medium,Medium
1153-GNOLC,No,0.1462499350309372,Low,1690.8795304834844,Medium,Low
3298-QEICA,No,0.0201291274279356,Low,1609.4847725838424,Medium,Low
0788-DXBFY,No,0.10176405310630798,Low,1344.6261531412601,Medium,Low
3597-YASZG,No,0.07482092827558517,Low,9630.738896998764,High,Monitor
3496-LFSZU,Yes,0.509696900844574,Medium,489.3982109427452,Low,Low
5242-UOWHD,No,0.00896235927939415,Low,1399.772783727944,Medium,Low
2482-CZGBB,Yes,0.532440721988678,Medium,700.0,Low,Low
6479-SZPLM,No,0.013075381517410278,Low,1160.896411907673,Medium,Low
8097-VBQTZ,No,0.077375128865242,Low,4161.548870953918,High,Monitor
4500-HKANN,No,0.02525951899588108,Low,2769.7081611827016,Medium,Low
9917-KWRBE,No,0.06621719896793365,Low,4090.2925895303483,High,Monitor
3420-ZDBMA,Yes,0.5653544068336487,Medium,543.5825657904148,Low,Low
2212-LYASK,No,0.15472985804080963,Low,1703.0176321059466,Medium,Low
1393-IMKZG,Yes,0.7607560157775879,High,233.43921532630918,Low,Medium
8069-RHUXK,No,0.01238677091896534,Low,3238.0870146766306,High,Monitor
3398-GCPMU,No,0.0035861930809915066,Low,8589.092553830333,High,Monitor
2908-WGAXL,No,0.014605970121920109,Low,1987.2539450909942,Medium,Low
3378-AJRAO,No,0.038808394223451614,Low,1380.027336842567,Medium,Low
1013-QCWAM,Yes,0.5778108239173889,Medium,6908.140013694763,High,High
0866-QLSIR,No,0.04678792133927345,Low,2189.6000000000004,Medium,Low
6050-FFXES,No,0.09773234277963638,Low,9550.443544515967,High,Monitor
7181-BQYBV,Yes,0.8660494685173035,High,102.45,Low,Medium
0362-RAOQO,No,0.014870605431497097,Low,1250.5870224785058,Medium,Low
9554-DFKIC,No,0.12794733047485352,Low,1918.3996071338654,Medium,Low
5527-ACHSO,No,0.1810864955186844,Low,1121.9004123955965,Medium,Low
0829-DDVLK,No,0.03357319533824921,Low,534.6021452844143,Low,Low
1399-UBQIU,No,0.3229447901248932,Medium,1044.572672829032,Medium,Medium
1813-JLKWR,No,0.021168537437915802,Low,1499.7703555047513,Medium,Low
0336-PIKEI,No,0.005384204909205437,Low,7132.785963714124,High,Monitor
7322-OCWHC,No,0.004466129932552576,Low,8922.826238634623,High,Monitor
9537-VHDTA,No,0.3935599625110626,Medium,237.49837951660157,Low,Low
4957-TIALW,No,0.0526314452290535,Low,1729.7685263156889,Medium,Low
2054-PJOCK,No,0.09011868387460709,Low,5712.491280166804,High,Monitor
9150-HEPMB,No,0.03966519609093666,Low,3558.515729992092,High,Monitor
9030-QGZNL,No,0.01876937597990036,Low,657.8078042596579,Low,Low
6204-IEUXJ,Yes,0.6166117787361145,High,240.29999999999998,Low,Medium
3126-WQMGH,No,0.17652298510074615,Low,2813.0159579619763,Medium,Low
4529-CKBCL,Yes,0.7140936255455017,High,160.4,Low,Medium
2506-CLAKW,Yes,0.8048151731491089,High,588.9000000000001,Low,Medium
7176-WRTNX,No,0.19073212146759033,Low,10279.108223295212,High,Monitor
1583-IHQZE,Yes,0.5680329203605652,Medium,1355.4,Medium,Medium
5732-IKGQH,No,0.36352312564849854,Medium,6229.1601143121725,High,High
