customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_prediction,churn_probability,risk_level,actual_churn_encoded,expected_remaining_months,estimated_lifetime_months,estimated_ltv,ltv_segment,retention_priority
7470-MCQTK,Female,0,Yes,No,13,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.75,633.4,Yes,No,0.43559253215789795,Medium,1,0.0,13.0,633.75,Low,Low
7488-MXJIV,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,321.65,Yes,Yes,0.7947073578834534,High,1,0.0,4.0,342.6,Low,Medium
7401-JIXNM,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.3,4965.0,No,No,0.02024204283952713,Low,0,23.51419097185135,77.51419097185135,7077.045635730028,High,Monitor
9339-FIIJL,Male,0,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.95,6151.9,No,No,0.011727179400622845,Low,0,23.71854769438505,95.71854769438505,8227.009174332396,High,Monitor
2027-FECZV,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,Yes,0.6779899001121521,High,1,0.0,12.0,1280.4,Medium,High
2672-DZUOY,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,25.15,Yes,Yes,0.7025810480117798,High,1,0.0,1.0,25.15,Low,Medium
4706-DGAHW,Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.2,45.2,No,Yes,0.7135787010192871,High,0,1.7185277938842773,2.7185277938842773,122.87745628356934,Low,Medium
3870-MQAMG,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.35,5893.15,Yes,No,0.23788540065288544,Low,1,0.0,54.0,5958.9,High,Monitor
6670-MFRPK,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),79.2,5420.65,No,No,0.06071491166949272,Low,0,22.542842119932175,91.54284211993217,7250.193095898629,High,Monitor
6177-PEVRA,Female,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35,No,No,0.025048060342669487,Low,0,23.398846551775932,71.39884655177593,3962.6359836235642,High,Monitor
4800-CZMPC,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),103.25,5037.55,Yes,No,0.2435043454170227,Low,1,0.0,48.0,4956.0,High,Monitor
4813-HQMGZ,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.25,743.75,No,Yes,0.7214094400405884,High,0,1.6715433597564697,9.67154335975647,872.8567882180214,Low,Medium
7579-KKLOE,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,91.25,6589.6,No,No,0.0049025085754692554,Low,0,23.882339794188738,94.88233979418874,8658.013506219722,High,Monitor
7377-DMMRI,Male,0,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,Yes,Yes,0.5328142046928406,Medium,1,0.0,2.0,95.6,Low,Low
8402-EIVQS,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.9,6733.15,No,No,0.16499917209148407,Low,0,10.020009934902191,77.02000993490219,7771.319002431632,High,Monitor
4947-DSMXK,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),97.7,3410.0,No,No,0.4905485510826111,Medium,0,3.0567086935043335,37.05670869350433,3620.4404393553737,High,High
7245-NIIWQ,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,199.85,No,Yes,0.5946887135505676,Medium,0,2.4318677186965942,5.431867718696594,379.41596015095706,Low,Low
0002-ORFBO,Female,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,65.6,593.3,No,No,0.10129345953464508,Low,0,10.784478485584259,19.78447848558426,1297.8617886543273,Medium,Low
3324-OIRTO,Male,0,Yes,Yes,71,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.65,7288.4,No,No,0.062267132103443146,Low,0,11.252794414758682,82.25279441475868,8607.754935504496,High,Monitor
5414-OFQCB,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),90.45,5229.8,No,No,0.044859711080789566,Low,0,22.92336693406105,79.92336693406105,7229.068539185822,High,Monitor
4967-WPNCF,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.7,4464.8,No,No,0.003817593911662698,Low,0,23.908377746120095,95.9083777461201,6109.363662427851,High,Monitor
8552-OBVRU,Female,1,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.5,5068.05,No,No,0.2549281418323517,Low,0,4.47043114900589,52.47043114900589,5483.1600550711155,High,Monitor
8499-BRXTD,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,401.85,No,No,0.031225090846419334,Low,0,11.625298909842968,29.625298909842968,595.4685080878437,Low,Low
9154-QDGTH,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.3,4451.85,No,No,0.3407682776451111,Medium,0,7.910780668258667,50.91078066825867,5309.994423699379,High,High
8197-BFWVU,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.25,6688.95,No,No,0.0027511389926075935,Low,0,23.933972664177418,95.93397266417742,8945.842950934544,High,Monitor
2577-GVSIL,Male,0,Yes,Yes,35,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.45,2661.1,No,No,0.1458170861005783,Low,0,10.25019496679306,45.25019496679306,3323.6268203109503,High,Monitor
9367-OIUXP,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,73.05,No,No,0.06525648385286331,Low,0,5.60846109688282,9.60846109688282,198.89514470547437,Low,Low
6770-UAYGJ,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.25,1211.65,No,No,0.01381603628396988,Low,0,23.668415129184723,72.66841512918472,1834.8774820119143,Medium,Low
6463-HHXJR,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.5,7030.65,No,No,0.011243335902690887,Low,0,23.73015993833542,94.73015993833542,9520.38107380271,High,Monitor
7928-VJYAB,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.6,1020.2,No,Yes,0.5258856415748596,Medium,0,2.8446861505508423,13.844686150550842,1254.3285652399063,Medium,Medium
1187-WILMM,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.4,5597.65,No,No,0.012531442567706108,Low,0,23.699245378375053,86.69924537837505,7750.9125368267305,High,Monitor
9776-OJUZI,Female,1,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.45,6223.3,No,No,0.2691567540168762,Low,0,4.385059475898743,69.38505947589874,6622.803926974535,High,Monitor
1306-RPWXZ,Female,0,No,Yes,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.45,1024.65,No,No,0.01104805339127779,Low,0,23.734846718609333,72.73484671860933,1487.427615395561,Medium,Low
8949-JTMAY,Female,0,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,Yes,Yes,0.6710373759269714,High,1,0.0,29.0,2859.3999999999996,Medium,High
2774-LVQUS,Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,83.05,1258.3,Yes,Yes,0.6225727200508118,High,1,0.0,15.0,1245.75,Medium,High
3097-PYWXL,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.95,82.9,No,No,0.10888273268938065,Low,0,5.346703603863716,9.346703603863716,186.46673689708112,Low,Low
2266-SJNAT,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),109.15,7789.6,No,No,0.05682294815778732,Low,0,11.318124622106552,83.31812462210655,9094.17330250293,High,Monitor
0869-PAPRP,Female,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.7,2067.0,No,No,0.28843948245048523,Low,0,4.269363105297089,30.26936310529709,2594.0844181239604,Medium,Low
4238-JSSWH,Female,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,No,No,0.3847106695175171,Medium,0,3.6917359828948975,38.6917359828949,3948.491657054424,High,High
2972-YDYUW,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,94.7,5468.95,No,No,0.15455126762390137,Low,0,10.145384788513184,67.14538478851318,6358.667939472199,High,Monitor
1104-FEJAM,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,64.4,1802.15,No,No,0.12987039983272552,Low,0,5.220777601003647,33.22077760100365,2139.418077504635,Medium,Low
2809-ILCYT,Female,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.8,733.55,No,No,0.0522783026099205,Low,0,11.372660368680954,36.372660368680954,974.7872978806496,Medium,Low
5499-ECUTN,Female,0,Yes,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),66.05,3021.45,No,No,0.05544973537325859,Low,0,11.334603175520897,58.3346031755209,3853.000539743155,High,Monitor
4981-FLTMF,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),65.2,3687.85,No,No,0.07154262810945511,Low,0,5.570744231343269,62.57074423134327,4079.612523883581,High,Monitor
9121-PHQSR,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,No,Yes,0.5439380407333374,Medium,0,2.7363717555999756,18.736371755599976,1593.5284178137779,Medium,Medium
3113-IWHLC,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.8,274.35,No,No,0.28277796506881714,Low,0,4.303332209587097,9.303332209587097,519.12593729496,Low,Low
3211-ILJTT,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.4,1214.05,Yes,No,0.3587052524089813,Medium,1,0.0,17.0,1196.8000000000002,Medium,Medium
4612-THJBS,Female,1,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.75,5510.65,Yes,No,0.254752516746521,Low,1,0.0,56.0,5866.0,High,Monitor
4277-BWBML,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1322.85,No,No,0.003232874907553196,Low,0,23.922411002218723,95.92241100221872,1913.6520994942634,Medium,Low
4094-NSEDU,Female,1,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,Yes,Yes,0.6937459111213684,High,1,0.0,21.0,1979.25,Medium,High
0234-TEVTT,Female,0,Yes,Yes,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),45.0,2196.3,No,No,0.056709304451942444,Low,0,11.31948834657669,59.31948834657669,2669.376975595951,Medium,Low
4304-TSPVK,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.9,7843.55,No,No,0.1052543967962265,Low,0,21.473894476890564,89.47389447689056,10280.550475394726,High,Monitor
1552-AAGRX,Female,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.4,3211.9,No,No,0.40419936180114746,Medium,0,3.5748038291931152,33.574803829193115,3572.3591274261476,High,High
2637-FKFSY,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.1,130.15,No,No,0.49154767394065857,Medium,0,3.0507139563560486,6.050713956356049,278.93791338801384,Low,Low
9796-MVYXX,Female,1,No,No,14,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,39.7,692.35,No,No,0.03888208791613579,Low,0,23.06682989001274,37.06682989001274,1471.553146633506,Medium,Low
7874-ECPQJ,Female,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.05,85.5,No,No,0.10179556906223297,Low,0,5.389226585626602,9.389226585626602,188.25399304181337,Low,Low
0020-INWCK,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.75,6849.4,No,No,0.05984175577759743,Low,0,22.56379786133766,93.56379786133766,8958.733645223081,High,Monitor
7089-RKVSZ,Male,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.4,203.95,No,No,0.03424370288848877,Low,0,11.589075565338135,19.589075565338135,477.97344379425044,Low,Low
2683-JXWQQ,Male,0,Yes,Yes,61,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),33.6,2117.2,No,No,0.0951913446187973,Low,0,5.428851932287216,66.42885193228722,2232.0094249248505,Medium,Low
9548-ZMVTX,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),90.45,6565.85,No,No,0.013851704075932503,Low,0,23.66755910217762,95.66755910217762,8653.130720791965,High,Monitor
8739-XNIKG,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.0,424.75,No,Yes,0.8334642648696899,High,0,0.9992144107818604,5.99921441078186,503.93401050567627,Low,Medium
9755-JHNMN,Female,0,No,No,49,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,No,No,0.021914653480052948,Low,0,23.47404831647873,72.47404831647873,4884.750856530667,High,Monitor
3981-QSVQI,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.7,168.9,No,No,0.11822438985109329,Low,0,5.29065366089344,13.29065366089344,261.82587711960076,Low,Low
2789-HQBOU,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.35,253.8,No,Yes,0.7074424028396606,High,0,1.7553455829620361,4.755345582962036,382.0920175909996,Low,Medium
9424-CMPOG,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,197.4,No,No,0.01432104967534542,Low,0,23.65629480779171,32.65629480779171,640.0633782327176,Low,Low
5067-WJEUN,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.2,3838.2,No,No,0.012500890530645847,Low,0,23.6999786272645,90.6999786272645,4915.938841597736,High,Monitor
3450-WXOAT,Male,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.2,2065.15,No,No,0.1094844713807106,Low,0,5.343093171715736,51.343093171715736,2320.7078113615516,Medium,Low
9251-WNSOD,Female,0,Yes,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,75.1,5064.45,No,No,0.07601267844438553,Low,0,11.087847858667374,78.08784785866737,5864.397374185919,High,Monitor
6974-DAFLI,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.7,1140.05,No,No,0.05023632571101189,Low,0,11.397164091467857,66.39716409146786,1308.0241326019168,Medium,Low
2616-UUTFK,Male,0,Yes,No,33,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.75,2447.45,No,No,0.1535060852766037,Low,0,5.078963488340378,38.07896348834038,2770.2445937767625,Medium,Low
7064-JHXCE,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.05,1263.9,No,No,0.006740895099937916,Low,0,23.83821851760149,85.83821851760149,1721.0562812779099,Medium,Low
5103-MHMHY,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,45.95,Yes,Yes,0.557305634021759,Medium,1,0.0,1.0,45.95,Low,Low
7989-AWGEH,Male,0,Yes,Yes,49,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,No,No,0.17617395520210266,Low,0,4.942956268787384,53.942956268787384,2114.5638857364656,Medium,Low
4373-VVHQL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.75,44.75,No,Yes,0.579407274723053,Medium,0,2.523556351661682,3.523556351661682,157.67914673686028,Low,Low
4559-UWIHT,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.65,1185.0,No,Yes,0.6928351521492004,High,0,1.8429890871047974,15.842989087104797,1309.4230480492115,Medium,High
7268-IGMFD,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,No,No,0.34221237897872925,Medium,0,3.9467257261276245,21.946725726127625,2060.797545683384,Medium,Medium
1846-XWOQN,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,70.15,Yes,Yes,0.8164341449737549,High,1,0.0,1.0,70.15,Low,Medium
0235-KGSLC,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.55,85.55,Yes,Yes,0.8160760998725891,High,1,0.0,1.0,85.55,Low,Medium
6650-BWFRT,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.15,8529.5,No,No,0.02260616235435009,Low,0,23.457452103495598,95.4574521034956,11182.84051392451,High,Monitor
9570-KYEUA,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),99.25,6549.45,No,No,0.035983290523290634,Low,0,23.136401027441025,87.13640102744102,8648.287801973522,High,Monitor
6993-YGFJV,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,No,No,0.1287641078233719,Low,0,20.909661412239075,89.90966141223907,10119.332391947508,High,Monitor
2712-SYWAY,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.7,25.7,No,No,0.32173195481300354,Medium,0,4.069608271121979,5.069608271121979,130.28893256783485,Low,Low
0730-BGQGF,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.3,6287.3,No,No,0.006713211070746183,Low,0,23.83888293430209,94.83888293430209,8563.95112896748,High,Monitor
5498-IBWPI,Female,0,Yes,Yes,66,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),49.4,3251.85,No,No,0.02887604758143425,Low,0,11.653487429022789,77.65348742902279,3836.0822789937256,High,Monitor
9101-NTIXF,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,50.6,No,No,0.1151786670088768,Low,0,5.308927997946739,7.308927997946739,141.79320316016674,Low,Low
0013-SMEOE,Female,1,Yes,No,71,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.7,7904.25,No,No,0.02447899989783764,Low,0,23.412504002451897,94.4125040024519,10357.051689068974,High,Monitor
9314-QDMDW,Male,0,No,No,11,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,61.25,729.95,No,No,0.13238972425460815,Low,0,10.411323308944702,21.411323308944702,1311.443552672863,Medium,Low
9308-ANMVE,Male,0,No,Yes,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,55.3,2654.05,No,No,0.18273548781871796,Low,0,4.903587073087692,51.90358707308769,2870.268365141749,Medium,Low
2884-GBPFB,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,2416.55,Yes,Yes,0.5139517784118652,Medium,1,0.0,35.0,2460.5,Medium,Medium
3757-NJYBX,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.35,3520.75,Yes,Yes,0.5182706713676453,Medium,1,0.0,32.0,3403.2,High,High
3413-DHLPB,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.75,5969.95,No,No,0.1846575289964676,Low,0,4.8920548260211945,64.8920548260212,6732.550688199699,High,Monitor
7649-PHJVR,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,226.8,No,No,0.029678501188755035,Low,0,11.64385798573494,22.64385798573494,441.5552307218313,Low,Low
6114-TCFID,Female,0,No,No,29,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.5,1082.75,No,No,0.04981084167957306,Low,0,11.402269899845123,40.40226989984512,1595.8896610438824,Medium,Low
