SeniorCitizen,has_security_service,has_streaming_service,is_month_to_month,is_long_term_customer,tenure,MonthlyCharges,TotalCharges,total_services,average_monthly_revenue,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,tenure_group
0,0,0,0,0,7,19.5,128.6,1,18.37142857142857,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0-12
0,1,1,1,0,10,99.85,990.9,5,99.09,Male,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,72,107.45,7576.7,7,105.23194444444444,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,49-72
0,0,0,1,0,1,69.8,69.8,1,69.8,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,0,1,0,4,50.3,217.1,2,54.275,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,0,0,0,0,12,19.7,260.9,1,21.741666666666664,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0-12
0,1,0,1,0,1,47.95,47.95,2,47.95,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,46,108.9,4854.3,7,105.52826086956522,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),25-48
0,1,0,1,1,24,51.1,1269.6,2,52.9,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),13-24
0,1,0,1,0,11,78.0,851.8,3,77.43636363636364,Male,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,0,0,0,0,20,20.05,400.0,1,20.0,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,13-24
0,1,1,1,1,33,95.3,3275.15,5,99.2469696969697,Male,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),25-48
0,1,0,1,0,13,84.45,1058.6,4,81.43076923076923,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,13-24
0,0,0,0,1,49,20.15,973.35,1,19.864285714285714,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49-72
0,0,0,1,0,14,19.6,300.4,1,21.457142857142856,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),13-24
1,1,0,1,1,24,78.85,1772.25,3,73.84375,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,13-24
0,1,1,1,0,4,101.15,385.9,5,96.475,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,49,100.6,5069.65,5,103.46224489795918,Male,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49-72
0,0,0,1,0,4,19.0,73.45,1,18.3625,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,0,0,0,1,71,24.55,1719.15,2,24.213380281690142,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,49-72
0,0,0,0,1,57,20.65,1125.6,1,19.74736842105263,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),49-72
0,1,0,1,0,19,84.75,1651.95,4,86.94473684210527,Male,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,13-24
0,1,0,1,0,19,73.85,1424.5,2,74.97368421052632,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),13-24
0,1,1,1,0,15,85.3,1219.85,3,81.32333333333332,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,13-24
1,1,1,1,1,50,108.75,5431.9,7,108.63799999999999,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49-72
0,1,1,1,0,18,90.0,1527.35,4,84.85277777777777,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),13-24
0,1,1,0,1,36,60.7,2234.55,5,62.07083333333334,Male,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),25-48
0,1,1,0,1,38,69.0,2669.45,5,70.2486842105263,Male,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),25-48
0,1,1,0,1,72,106.1,7657.4,7,106.35277777777777,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),49-72
1,0,0,1,0,2,24.45,47.5,0,23.75,Male,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,1,0,0,1,48,75.15,3772.65,2,78.596875,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,25-48
0,0,0,1,0,1,50.1,50.1,2,50.1,Female,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,1,1,0,1,69,106.35,7261.75,6,105.2427536231884,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,0,0,1,0,12,45.0,524.35,1,43.69583333333333,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-12
0,0,0,1,0,4,19.95,82.9,1,20.725,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,0-12
0,0,0,1,0,1,70.45,70.45,1,70.45,Male,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,0,0,0,1,46,24.45,1066.15,2,23.17717391304348,Female,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25-48
0,0,0,0,1,66,20.55,1357.1,1,20.562121212121212,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,49-72
0,1,0,0,0,11,36.05,402.6,2,36.6,Female,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,0-12
0,1,0,0,1,24,35.75,830.8,2,34.61666666666667,Male,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,13-24
0,1,1,0,1,70,114.75,7842.3,8,112.03285714285714,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),49-72
0,0,0,0,1,63,19.95,1234.8,1,19.599999999999998,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49-72
0,0,0,1,0,6,20.0,109.2,1,18.2,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,0,0,1,0,14,19.9,283.75,1,20.267857142857142,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,13-24
0,0,0,0,1,69,26.0,1796.55,2,26.03695652173913,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49-72
0,1,0,1,0,7,53.65,404.35,3,57.76428571428572,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,0,1,0,3,79.65,251.75,3,83.91666666666667,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),0-12
0,1,0,0,1,58,61.05,3478.75,4,59.97844827586207,Female,Yes,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),49-72
0,0,0,1,0,11,25.2,321.05,0,29.186363636363637,Female,No,Yes,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,72,113.4,8164.1,8,113.39027777777778,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),49-72
0,0,0,0,1,62,25.8,1563.95,2,25.225,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),49-72
0,0,0,1,0,2,19.85,51.6,1,25.8,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,1,1,1,1,31,104.35,3205.6,6,103.40645161290323,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,25-48
0,0,0,1,0,1,23.45,23.45,0,23.45,Male,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,0,0,0,0,4,19.7,117.8,1,29.45,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,0-12
0,0,1,0,1,47,95.2,4563.0,4,97.08510638297872,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),25-48
0,1,1,0,1,41,80.55,3263.9,6,79.60731707317073,Female,No,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,25-48
0,1,0,0,1,47,41.9,1875.25,3,39.898936170212764,Female,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,25-48
0,0,1,1,0,1,35.45,35.45,1,35.45,Male,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,0-12
0,0,0,1,0,8,19.95,170.9,1,21.3625,Female,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,1,1,0,1,34,84.75,2839.45,7,83.51323529411764,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,25-48
0,0,0,0,1,43,24.25,1077.95,2,25.06860465116279,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25-48
0,1,0,1,0,4,50.55,235.65,2,58.9125,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-12
0,1,1,0,1,53,97.75,5043.2,5,95.15471698113207,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),49-72
0,1,1,0,1,69,90.65,6322.1,8,91.62463768115943,Male,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,49-72
0,0,0,1,0,3,74.5,217.45,2,72.48333333333333,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,64,65.8,4068.0,4,63.5625,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,49-72
0,0,0,1,0,10,24.8,223.9,2,22.39,Male,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),0-12
0,0,0,1,1,25,20.6,541.5,1,21.66,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25-48
0,1,0,1,0,1,50.6,50.6,2,50.6,Male,No,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,0-12
0,1,0,1,1,32,87.65,2766.4,4,86.45,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),25-48
0,1,1,1,1,36,79.2,2854.95,6,79.30416666666666,Male,No,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),25-48
0,1,0,1,1,30,55.3,1530.6,3,51.019999999999996,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25-48
0,1,1,0,1,25,74.3,1863.8,6,74.55199999999999,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,25-48
1,1,1,1,1,29,103.95,2964.8,5,102.2344827586207,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,25-48
0,0,0,1,0,1,76.0,76.0,2,76.0,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,57,109.4,6252.7,7,109.69649122807017,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49-72
0,0,0,0,1,25,19.9,510.8,1,20.432000000000002,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25-48
1,1,1,1,1,32,106.35,3520.75,6,110.0234375,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),25-48
0,1,1,0,1,71,86.85,6263.8,8,88.22253521126761,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),49-72
0,1,0,1,0,4,35.0,135.75,2,33.9375,Female,No,No,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,0-12
0,1,1,0,1,55,90.15,4916.95,8,89.3990909090909,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,49-72
0,1,1,1,0,17,91.85,1574.45,4,92.61470588235295,Female,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,13-24
0,0,0,0,1,63,24.65,1574.5,2,24.99206349206349,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),49-72
1,1,1,1,0,7,44.4,265.8,3,37.971428571428575,Male,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,72,117.8,8684.8,8,120.6222222222222,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),49-72
1,0,1,0,1,45,34.2,1596.6,1,35.48,Female,No,No,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,25-48
0,0,1,1,0,1,89.35,89.35,3,89.35,Female,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,72,110.45,8058.85,7,111.92847222222223,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,0,1,1,0,12,81.45,912.0,2,76.0,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-12
1,1,1,1,1,30,101.5,2917.65,5,97.25500000000001,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,25-48
1,1,1,1,1,72,112.9,8061.5,8,111.96527777777777,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49-72
1,0,0,1,1,25,69.3,1813.1,1,72.524,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25-48
0,1,0,1,1,27,85.2,2151.6,4,79.68888888888888,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),25-48
0,1,0,0,1,58,71.6,4230.25,6,72.9353448275862,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),49-72
0,0,0,1,0,2,45.0,96.45,1,48.225,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,1,1,0,1,60,59.8,3561.15,3,59.3525,Male,Yes,No,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,49-72
0,0,0,0,0,20,19.7,395.6,1,19.78,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),13-24
1,1,1,0,1,63,83.0,5243.05,7,83.22301587301588,Female,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),49-72
0,0,0,0,0,14,19.75,309.35,1,22.09642857142857,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,13-24
0,0,0,0,1,29,20.35,617.35,1,21.28793103448276,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25-48
0,0,0,1,0,1,68.95,68.95,1,68.95,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,1,1,29,89.65,2623.65,4,90.47068965517242,Male,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,25-48
0,0,0,1,0,4,51.75,201.1,2,50.275,Male,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),0-12
0,1,1,0,1,70,115.55,8127.6,8,116.10857142857144,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),49-72
0,1,0,1,0,6,55.9,365.35,3,60.89166666666667,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),0-12
1,1,1,1,0,4,94.75,422.4,4,105.6,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,0-12
0,0,0,0,1,46,19.75,856.5,1,18.619565217391305,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25-48
0,0,0,1,0,9,44.4,348.15,1,38.68333333333333,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,0,0,1,0,1,71.35,71.35,1,71.35,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,0-12
0,1,1,1,1,31,101.4,3143.65,5,101.40806451612903,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,25-48
1,0,0,1,0,1,75.35,75.35,2,75.35,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,45,73.85,3371.0,6,74.91111111111111,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),25-48
0,1,1,1,0,11,64.05,733.95,4,66.72272727272728,Female,No,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),0-12
0,1,1,1,1,63,109.85,7002.95,7,111.15793650793651,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),49-72
0,0,0,1,0,3,24.6,86.35,2,28.78333333333333,Female,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,0-12
0,1,1,0,0,16,64.25,1024.0,4,64.0,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,13-24
0,0,0,1,0,19,20.2,382.2,1,20.11578947368421,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,13-24
0,1,1,0,1,71,79.1,5564.85,6,78.3781690140845,Male,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),49-72
0,1,0,0,0,17,86.75,1410.25,4,82.95588235294117,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,13-24
0,0,0,0,1,50,44.8,2230.85,1,44.617,Male,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49-72
0,0,0,1,0,2,71.3,157.75,1,78.875,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),0-12
0,0,0,1,1,34,19.7,675.6,1,19.870588235294118,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25-48
0,1,0,0,1,42,56.1,2386.85,3,56.8297619047619,Male,Yes,No,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),25-48
0,1,0,0,1,69,84.45,5848.6,4,84.76231884057971,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),49-72
0,0,0,1,0,9,44.2,403.35,1,44.81666666666667,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),0-12
0,1,0,1,0,4,30.5,118.4,1,29.6,Male,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,0-12
0,1,1,0,1,54,114.65,6049.5,8,112.02777777777777,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,49-72
0,1,0,0,1,33,59.4,1952.8,4,59.17575757575757,Female,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,25-48
0,0,1,1,0,12,84.05,966.55,3,80.54583333333333,Female,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,0-12
0,1,1,0,1,71,85.45,6300.85,7,88.7443661971831,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,49-72
0,1,0,1,0,3,29.75,96.85,1,32.28333333333333,Male,No,No,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,0-12
0,1,0,1,0,7,75.15,525.0,2,75.0,Female,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,0-12
0,0,0,0,1,38,20.05,741.5,1,19.513157894736842,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25-48
0,0,0,0,0,19,19.9,357.7,1,18.826315789473682,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,13-24
0,1,1,0,1,70,84.8,5917.55,7,84.53642857142857,Female,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),49-72
0,1,0,1,1,54,30.4,1621.35,1,30.025,Male,Yes,No,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,49-72
0,1,1,0,1,56,65.2,3512.15,4,62.71696428571429,Female,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),49-72
0,1,0,0,1,65,59.6,3739.8,4,57.535384615384615,Female,No,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,49-72
0,1,1,0,1,35,85.15,3030.6,3,86.58857142857143,Male,No,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,25-48
0,1,0,1,1,63,81.55,5029.05,3,79.82619047619048,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49-72
